,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,year,Player1,Player2,Won,RankDiff,PtsDiff,OddsDiff,MaxOddsDiff,WeightedRndDiff,RoundDiff
48497,37,Queens Club,AEGON Championships,2017-06-24 00:00:00,ATP500,Outdoor,Grass,Semifinals,3,Lopez F.,Dimitrov G.,32,11,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,2.2,1.66,,,2.1,1.65,2.28,1.72,1220,2980,,,2.1,1.73,,,2.3,1.83,2.15,1.7,2017,Dimitrov G.,Lopez F.,0,21,1760,-0.44999999999999996,-0.46999999999999975,0,0
48498,37,Queens Club,AEGON Championships,2017-06-25 00:00:00,ATP500,Outdoor,Grass,The Final,3,Lopez F.,Cilic M.,32,7,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,3.0,1.4,,,2.85,1.37,3.3,1.4,1220,4025,,,3.0,1.4,,,3.3,1.45,2.92,1.41,2017,Lopez F.,Cilic M.,1,-25,-2805,1.51,1.8499999999999999,0,0
48499,38,Antalya,Antalya Open,2017-06-25 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Darcis S.,Istomin D.,59,71,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.8,1.9,,,1.75,1.95,1.85,2.05,821,704,,,1.8,2.0,,,1.91,2.05,1.81,1.98,2017,Darcis S.,Istomin D.,1,12,117,-0.16999999999999993,-0.1399999999999999,0,0
48500,38,Antalya,Antalya Open,2017-06-25 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Coric B.,62,42,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.66,2.1,,,1.65,2.1,1.71,2.24,766,966,,,1.67,2.2,,,1.75,2.25,1.68,2.15,2017,Coric B.,Mannarino A.,0,20,200,0.47,0.5,0,0
48501,38,Antalya,Antalya Open,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Ramanathan R.,Dutra Silva R.,222,465,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.83,1.83,,,1.8,1.9,1.78,2.14,240,79,,,1.91,1.91,,,1.91,2.14,1.87,1.92,2017,Dutra Silva R.,Ramanathan R.,0,-243,-161,0.04999999999999982,0.2300000000000002,0,0
48502,38,Antalya,Antalya Open,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Ebden M.,66,272,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.37,,,1.57,2.25,1.63,2.4,725,189,,,1.61,2.25,,,1.63,2.4,1.59,2.32,2017,Ebden M.,Sugita Y.,0,-206,-536,0.7299999999999998,0.77,0,0
48503,38,Antalya,Antalya Open,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Albot R.,Sousa J.,116,58,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,3.0,1.36,,,2.85,1.37,3.1,1.41,478,830,,,2.75,1.44,,,3.2,1.44,2.97,1.39,2017,Albot R.,Sousa J.,1,-58,-352,1.5800000000000003,1.7600000000000002,0,0
48504,38,Antalya,Antalya Open,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Baghdatis M.,Basilashvili N.,79,51,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.2,1.61,,,2.1,1.65,2.14,1.78,655,866,,,2.2,1.67,,,2.3,1.78,2.14,1.69,2017,Basilashvili N.,Baghdatis M.,0,28,211,-0.4500000000000002,-0.5199999999999998,0,0
48505,38,Antalya,Antalya Open,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Berlocq C.,Troicki V.,80,40,3.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,4.0,1.22,,,4.1,1.2,4.74,1.22,654,1000,,,3.4,1.3,,,4.75,1.32,4.08,1.24,2017,Berlocq C.,Troicki V.,1,-40,-346,2.84,3.4299999999999997,0,0
48506,38,Antalya,Antalya Open,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Safwat M.,Ilkel C.,282,253,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.4,2.75,,,1.42,2.65,1.5,2.76,176,206,,,1.5,2.62,,,1.57,2.76,1.47,2.65,2017,Ilkel C.,Safwat M.,0,29,30,1.18,1.1899999999999997,0,0
48507,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Altmaier D.,Estrella Burgos V.,252,93,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.1,1.66,,,2.0,1.72,2.07,1.83,208,585,,,2.1,1.73,,,2.18,1.83,2.07,1.74,2017,Altmaier D.,Estrella Burgos V.,1,-159,-377,0.32999999999999985,0.3500000000000001,0,0
48508,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Tipsarevic J.,Harris L.,61,257,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.22,4.0,,,1.19,4.2,1.21,5.0,805,203,,,1.2,4.5,,,1.25,5.0,1.2,4.43,2017,Harris L.,Tipsarevic J.,0,-196,-602,3.2299999999999995,3.75,0,0
48509,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Seppi A.,Majchrzak K.,102,279,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.14,5.0,1.17,5.7,536,181,,,1.14,6.0,,,1.18,6.0,1.15,5.38,2017,Seppi A.,Majchrzak K.,1,177,355,-4.23,-4.82,0,0
48510,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Ilhan M.,Klizan M.,287,44,6.0,6.0,,,,,,,,,0.0,0.0,Retired,,,,,,,,,2.75,1.4,,,2.75,1.4,3.0,1.44,172,954,,,2.62,1.44,,,3.09,1.44,2.91,1.4,2017,Ilhan M.,Klizan M.,1,-243,-782,1.5100000000000002,1.65,0,0
48511,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Baghdatis M.,Berlocq C.,79,80,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,,,,,,,,,1.3,3.4,,,1.28,3.35,1.31,3.85,655,654,,,1.3,3.4,,,1.33,4.0,1.29,3.56,2017,Berlocq C.,Baghdatis M.,0,-1,-1,2.27,2.67,0,0
48512,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Verdasco F.,Darcis S.,35,59,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.42,2.65,1.48,2.86,1175,821,,,1.5,2.62,,,1.5,2.86,1.45,2.7,2017,Darcis S.,Verdasco F.,0,-24,-354,1.2500000000000002,1.3599999999999999,0,0
48513,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Safwat M.,62,282,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.12,6.0,,,1.1,5.9,1.11,8.05,766,176,,,1.11,6.5,,,1.13,8.05,1.11,6.58,2017,Safwat M.,Mannarino A.,0,-220,-590,5.47,6.920000000000001,0,0
48514,38,Antalya,Antalya Open,2017-06-27 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Ramanathan R.,Thiem D.,222,8,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,8.0,1.08,,,7.25,1.06,9.35,1.09,240,3895,,,9.0,1.06,,,9.5,1.1,8.19,1.07,2017,Thiem D.,Ramanathan R.,0,214,3655,-7.119999999999999,-8.4,0,0
48515,38,Antalya,Antalya Open,2017-06-28 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Albot R.,Lorenzi P.,116,33,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.66,2.1,,,1.65,2.1,1.75,2.2,478,1188,,,1.73,2.1,,,1.76,2.22,1.69,2.15,2017,Albot R.,Lorenzi P.,1,-83,-710,-0.45999999999999996,-0.4600000000000002,0,0
48516,38,Antalya,Antalya Open,2017-06-28 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Seppi A.,Tipsarevic J.,102,61,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.83,1.83,,,1.8,1.9,1.88,2.02,536,805,,,2.1,1.73,,,2.1,2.02,1.85,1.93,2017,Tipsarevic J.,Seppi A.,0,41,269,0.07999999999999985,-0.08000000000000007,0,0
48517,38,Antalya,Antalya Open,2017-06-28 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Altmaier D.,Ilhan M.,252,287,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.83,1.83,,,1.85,1.85,1.88,2.02,208,172,,,1.91,1.91,,,2.0,2.02,1.89,1.9,2017,Altmaier D.,Ilhan M.,1,35,36,-0.010000000000000009,-0.020000000000000018,0,0
48518,38,Antalya,Antalya Open,2017-06-28 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Sugita Y.,Ferrer D.,66,39,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.9,1.8,,,1.95,1.75,2.05,1.86,725,1005,,,2.0,1.8,,,2.07,1.86,1.99,1.79,2017,Ferrer D.,Sugita Y.,0,27,280,-0.19999999999999996,-0.20999999999999974,0,0
48519,38,Antalya,Antalya Open,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Baghdatis M.,Ramanathan R.,79,222,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.4,3.0,,,1.37,2.85,1.42,3.19,655,240,,,1.4,3.0,,,1.42,3.35,1.38,3.04,2017,Baghdatis M.,Ramanathan R.,1,143,415,-1.6600000000000001,-1.9300000000000002,0,0
48520,38,Antalya,Antalya Open,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Sugita Y.,Altmaier D.,66,252,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.16,5.0,,,1.14,5.0,1.17,6.16,725,208,,,1.17,5.0,,,1.18,6.16,1.15,5.35,2017,Sugita Y.,Altmaier D.,1,186,517,-4.199999999999999,-4.98,0,0
48521,38,Antalya,Antalya Open,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Seppi A.,Albot R.,102,116,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.3,3.5,,,1.32,3.1,1.38,3.41,536,478,,,1.4,3.0,,,1.4,3.5,1.33,3.3,2017,Seppi A.,Albot R.,1,14,58,-1.9699999999999998,-2.1,0,0
48522,38,Antalya,Antalya Open,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Mannarino A.,Verdasco F.,62,35,2.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,2.37,1.57,,,2.35,1.53,2.65,1.56,766,1175,,,2.37,1.57,,,2.65,1.6,2.46,1.54,2017,Verdasco F.,Mannarino A.,0,27,409,-0.9199999999999999,-1.0499999999999998,0,0
48523,38,Antalya,Antalya Open,2017-06-30 00:00:00,ATP250,Outdoor,Grass,Semifinals,3,Sugita Y.,Baghdatis M.,66,79,6.0,3.0,6.0,7.0,4.0,1.0,,,,,1.0,1.0,Retired,,,,,,,,,1.53,2.5,,,1.5,2.4,1.58,2.57,725,655,,,1.53,2.5,,,1.6,2.63,1.53,2.48,2017,Baghdatis M.,Sugita Y.,0,-13,-70,0.95,1.0299999999999998,0,0
48524,38,Antalya,Antalya Open,2017-06-30 00:00:00,ATP250,Outdoor,Grass,Semifinals,3,Mannarino A.,Seppi A.,62,102,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.0,1.8,,,1.9,1.8,1.97,1.95,766,536,,,2.0,1.8,,,2.0,1.95,1.94,1.86,2017,Mannarino A.,Seppi A.,1,40,230,0.07999999999999985,0.050000000000000044,0,0
48525,38,Antalya,Antalya Open,2017-07-01 00:00:00,ATP250,Outdoor,Grass,The Final,3,Sugita Y.,Mannarino A.,66,62,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.3,1.61,,,2.15,1.62,2.41,1.65,725,766,,,2.1,1.73,,,2.42,1.73,2.29,1.62,2017,Sugita Y.,Mannarino A.,1,-4,-41,0.6699999999999999,0.69,0,0
48526,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Donaldson J.,Schwartzman D.,65,37,7.0,6.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,,,,,,,,,1.72,2.0,,,1.72,2.0,1.81,2.1,725,1085,,,1.73,2.1,,,1.86,2.2,1.73,2.09,2017,Donaldson J.,Schwartzman D.,1,-28,-360,-0.3599999999999999,-0.3400000000000001,0,0
48527,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Young D.,Edmund K.,47,48,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.9,1.8,,,1.85,1.85,1.94,1.94,935,898,,,2.1,1.73,,,2.12,1.95,1.94,1.84,2017,Young D.,Edmund K.,1,1,37,0.09999999999999987,0.17000000000000015,0,0
48528,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Pospisil V.,Vesely J.,75,46,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.61,2.2,,,1.62,2.15,1.65,2.37,671,950,,,1.67,2.2,,,1.73,2.37,1.64,2.24,2017,Vesely J.,Pospisil V.,0,29,279,0.6000000000000003,0.6400000000000001,0,0
48529,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Anderson K.,Bellucci T.,45,53,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.16,4.5,,,1.16,4.6,1.17,5.85,950,862,,,1.22,4.33,,,1.22,5.85,1.18,4.75,2017,Bellucci T.,Anderson K.,0,-8,-88,3.5700000000000003,4.63,0,0
48530,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,Gombos N.,60,90,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.25,3.75,,,1.24,3.65,1.28,4.02,820,592,,,1.28,3.75,,,1.29,4.02,1.26,3.79,2017,Tomic B.,Gombos N.,1,30,228,-2.5300000000000002,-2.7299999999999995,0,0
48531,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Mahut N.,38,76,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.2,1.61,,,2.25,1.57,2.51,1.58,1028,670,,,2.25,1.61,,,2.51,1.67,2.32,1.6,2017,Haase R.,Mahut N.,1,38,358,0.7199999999999998,0.8399999999999999,0,0
48532,39,Eastbourne,AEGON International,2017-06-26 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Norrie C.,Zeballos H.,236,49,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.5,1.5,,,2.4,1.5,2.58,1.56,224,893,,,2.5,1.53,,,2.7,1.56,2.51,1.52,2017,Norrie C.,Zeballos H.,1,-187,-669,0.9899999999999998,1.1400000000000001,0,0
48533,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Lajovic D.,Chardy J.,78,70,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,4.5,1.18,,,4.4,1.17,5.0,1.21,657,705,,,5.0,1.17,,,5.25,1.21,4.74,1.18,2017,Chardy J.,Lajovic D.,0,8,48,-3.5600000000000005,-4.04,0,0
48534,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Fabbiano T.,Skugor F.,95,304,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.5,2.5,,,1.47,2.5,1.54,2.62,584,160,,,1.5,2.62,,,1.57,2.64,1.51,2.52,2017,Fabbiano T.,Skugor F.,1,209,424,-1.01,-1.07,0,0
48535,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Zverev M.,Harrison R.,30,41,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.3,3.4,,,1.28,3.35,1.34,3.5,1396,993,,,1.36,3.0,,,1.36,4.15,1.3,3.44,2017,Harrison R.,Zverev M.,0,-11,-403,2.1399999999999997,2.79,0,0
48536,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Medvedev D.,Querrey S.,52,28,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.75,1.4,,,2.65,1.42,2.94,1.45,864,1495,,,2.75,1.44,,,2.98,1.45,2.82,1.42,2017,Querrey S.,Medvedev D.,0,24,631,-1.4,-1.53,0,0
48537,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,1st Round,3,Gasquet R.,Tiafoe F.,27,63,5.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.14,5.5,,,1.15,4.75,1.17,5.73,1515,756,,,1.17,5.0,,,1.18,6.0,1.15,5.23,2017,Tiafoe F.,Gasquet R.,0,-36,-759,4.08,4.82,0,0
48538,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Djokovic N.,Pospisil V.,4,75,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.18,4.5,,,1.15,4.75,1.2,5.24,5805,671,,,1.17,5.0,,,1.2,5.79,1.17,4.86,2017,Pospisil V.,Djokovic N.,0,-71,-5134,3.6900000000000004,4.59,0,0
48539,39,Eastbourne,AEGON International,2017-06-28 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Young D.,Donaldson J.,47,65,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.36,3.0,,,1.35,2.95,1.44,3.02,935,725,,,1.4,3.0,,,1.44,3.2,1.38,3.03,2017,Donaldson J.,Young D.,0,-18,-210,1.65,1.7600000000000002,0,0
48540,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Medvedev D.,Haase R.,52,38,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,1.83,1.83,,,1.85,1.85,1.9,2.01,864,1028,,,1.91,1.91,,,1.91,2.01,1.88,1.91,2017,Medvedev D.,Haase R.,1,-14,-164,-0.030000000000000027,-0.09999999999999987,0,0
48541,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Johnson S.,Fabbiano T.,31,95,6.0,3.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.33,3.25,,,1.32,3.1,1.36,3.44,1395,584,,,1.33,3.4,,,1.37,3.54,1.34,3.25,2017,Johnson S.,Fabbiano T.,1,64,811,-1.91,-2.17,0,0
48542,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Isner J.,Lajovic D.,21,78,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.18,4.5,,,1.17,4.4,1.19,5.42,1930,657,,,1.22,4.33,,,1.22,5.42,1.18,4.75,2017,Isner J.,Lajovic D.,1,57,1273,-3.5700000000000003,-4.2,0,0
48543,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Tomic B.,Zverev M.,60,30,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.2,1.61,,,2.2,1.6,2.37,1.66,820,1396,,,2.25,1.61,,,2.37,1.68,2.25,1.63,2017,Zverev M.,Tomic B.,0,30,576,-0.6200000000000001,-0.6900000000000002,0,0
48544,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Monfils G.,Norrie C.,16,236,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.08,8.0,,,1.08,6.5,1.1,8.4,2545,224,,,1.1,7.5,,,1.11,8.4,1.09,7.19,2017,Norrie C.,Monfils G.,0,-220,-2321,6.1000000000000005,7.29,0,0
48545,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,2nd Round,3,Gasquet R.,Anderson K.,27,45,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.66,,,2.1,1.65,2.5,1.6,1515,950,,,2.25,1.61,,,2.5,1.75,2.21,1.66,2017,Gasquet R.,Anderson K.,1,18,565,0.55,0.75,0,0
48546,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Djokovic N.,Young D.,4,47,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.1,7.0,,,1.08,6.5,1.1,8.77,5805,935,,,1.1,7.0,,,1.12,8.77,1.1,7.04,2017,Young D.,Djokovic N.,0,-43,-4870,5.9399999999999995,7.6499999999999995,0,0
48547,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Johnson S.,52,31,6.0,3.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.9,1.9,,,1.85,1.85,2.01,1.92,864,1395,,,1.91,1.91,,,2.05,1.94,1.91,1.88,2017,Medvedev D.,Johnson S.,1,-21,-531,0.030000000000000027,0.10999999999999988,0,0
48548,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Monfils G.,Tomic B.,16,60,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.5,,,1.53,2.35,1.58,2.58,2545,820,,,1.57,2.37,,,1.59,2.6,1.54,2.47,2017,Tomic B.,Monfils G.,0,-44,-1725,0.9300000000000002,1.01,0,0
48549,39,Eastbourne,AEGON International,2017-06-29 00:00:00,ATP250,Outdoor,Grass,Quarterfinals,3,Gasquet R.,Isner J.,27,21,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.66,2.2,,,1.65,2.1,1.75,2.23,1515,1930,,,1.67,2.2,,,1.75,2.28,1.69,2.15,2017,Gasquet R.,Isner J.,1,-6,-415,-0.45999999999999996,-0.5299999999999998,0,0
48550,39,Eastbourne,AEGON International,2017-06-30 00:00:00,ATP250,Outdoor,Grass,Semifinals,3,Djokovic N.,Medvedev D.,4,52,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.12,6.0,,,1.14,5.0,1.19,5.65,5805,864,,,1.14,5.5,,,1.19,6.0,1.15,5.55,2017,Medvedev D.,Djokovic N.,0,-48,-4941,4.4,4.8100000000000005,0,0
48551,39,Eastbourne,AEGON International,2017-06-30 00:00:00,ATP250,Outdoor,Grass,Semifinals,3,Monfils G.,Gasquet R.,16,27,6.0,2.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.0,1.8,,,2.0,1.72,2.13,1.82,2545,1515,,,2.1,1.73,,,2.2,1.82,2.04,1.77,2017,Gasquet R.,Monfils G.,0,-11,-1030,-0.27,-0.3800000000000001,0,0
48552,39,Eastbourne,AEGON International,2017-07-01 00:00:00,ATP250,Outdoor,Grass,The Final,3,Djokovic N.,Monfils G.,4,16,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.16,5.0,,,1.17,4.4,1.2,5.41,5805,2545,,,1.2,4.5,,,1.2,5.7,1.18,4.9,2017,Djokovic N.,Monfils G.,1,12,3260,-3.7200000000000006,-4.5,0,0
48553,40,London,Wimbledon,2017-07-03 00:00:00,Grand Slam,Outdoor,Grass,1st Round,5,Querrey S.,Fabbiano T.,28,91,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.2,4.5,,,1.16,4.6,1.17,5.96,1495,610,,,1.17,5.0,,,1.2,6.25,1.18,4.97,2017,Fabbiano T.,Querrey S.,0,-63,-885,3.79,5.05,0,0
48554,40,London,Wimbledon,2017-07-03 00:00:00,Grand Slam,Outdoor,Grass,1st Round,5,Herbert P.H.,Kyrgios N.,70,20,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Retired,,,,,,,,,5.5,1.14,,,5.0,1.14,6.02,1.17,707,2110,,,5.0,1.17,,,6.6,1.17,5.46,1.15,2017,Herbert P.H.,Kyrgios N.,1,-50,-1403,4.3100000000000005,5.43,0,0
48555,40,London,Wimbledon,2017-07-03 00:00:00,Grand Slam,Outdoor,Grass,1st Round,5,Monteiro T.,Whittington A.,100,210,4.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,4.33,1.22,,,3.95,1.21,4.14,1.28,544,255,,,4.0,1.25,,,4.33,1.29,4.09,1.24,2017,Whittington A.,Monteiro T.,0,-110,-289,-2.8499999999999996,-3.04,0,0
48556,40,London,Wimbledon,2017-07-03 00:00:00,Grand Slam,Outdoor,Grass,1st Round,5,Janowicz J.,Shapovalov D.,141,164,6.0,4.0,3.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.8,2.0,,,1.75,1.95,1.78,2.16,400,344,,,1.8,2.0,,,1.95,2.16,1.8,2.01,2017,Janowicz J.,Shapovalov D.,1,23,56,-0.20999999999999974,-0.2100000000000002,0,0
48557,40,London,Wimbledon,2017-07-03 00:00:00,Grand Slam,Outdoor,Grass,1st Round,5,Brown D.,Sousa J.,97,62,3.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.4,3.0,,,1.37,2.85,1.48,2.86,585,830,,,1.4,3.0,,,1.49,3.0,1.42,2.86,2017,Brown D.,Sousa J.,1,-35,-245,-1.44,-1.51,0,0
48558,40,London,Wimbledon,2017-07-03 00:00:00,Grand Slam,Outdoor,Grass,1st Round,5,Basilashvili N.,Berlocq C.,54,80,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.5,2.62,,,1.5,2.4,1.56,2.6,866,659,,,1.53,2.5,,,1.56,2.62,1.52,2.53,2017,Basilashvili N.,Berlocq C.,1,26,207,-1.0099999999999998,-1.06,0,0
